Keyword,Source,Author,Title,URL,Text,Published
migrant,Fox News,Sam Dorman,The Squad and other Democrats ask UN to investigate alleged human rights abuses by DHS,https://www.foxnews.com/politics/the-squad-un-investigate-dhs,"A group of House Democrats has requested that the United Nations open an investigation into various allegations of abuse by the Homeland Security Department, arguing that the nature and ""sheer number… [+3572 chars]",2020-10-24T00:42:27Z
migrant,Fox News,Vandana Rambaran,Latino voters supported Trump out of fear of Democratic socialists,https://www.foxnews.com/politics/latino-voters-escaped-dictatorships-trump-democratic-socialists,"Some Latino voters who fled dictatorships supported President Trump in the General Election because the agenda of the Democratic party too closely resembled the socialist regimes they escaped. 
One … [+3338 chars]",2020-11-17T22:21:09Z
migrant,Fox News,Associated Press,Teófimo López win excites Honduran Americans amid pain,https://www.foxnews.com/sports/teofimo-lopez-win-excites-honduran-americans-amid-pain,"It would have been just another Saturday night until Faridd Sierra got a phone call from his brother: come over. A fellow Honduran American is fighting for a unified boxing lightweight championship.… [+3929 chars]",2020-10-22T10:29:49Z
migrant,Fox News,Brian Flood,AOC rips MSNBC's Claire McCaskill: 'Why do we listen to people who lost elections?',https://www.foxnews.com/media/aoc-rips-msnbc-claire-mccaskill-why-do-we-listen-to-people-who-lost-elections,"Rep. Alexandria Ocasio-Cortez, D-N.Y., slammed MSNBC political analyst Claire McCaskill on Thursday, asking why Americans listen to “people who lost elections as if they are experts.”
McCaskill, who… [+2046 chars]",2020-11-05T18:59:33Z
migrant,Fox News,Janine Puhak,Qatar says airport officials behind strip searches referred to prosecutors,https://www.foxnews.com/travel/qatar-airport-officials-strip-search-prosecutors,The Qatari government has announced that the officials responsible for the forced medical examinations of women at Hamad International Airport following the discovery of an abandoned newborn have bee… [+2675 chars],2020-10-30T14:37:59Z
migrant,Fox News,Stephen Sorace,"Protesters in Mexico burn Trump effigy at border, urge Americans to vote Biden",https://www.foxnews.com/world/protesters-mexico-burn-trump-effigy-border-wall,"Protesters at the U.S. border in Mexico torched effigies of President Trump and a border patrol agent on Saturday while calling on voters to elect Democratic presidential nominee Joe Biden, according… [+2416 chars]",2020-11-01T15:45:58Z
migrant,Fox News,Melissa Roberto,Alyssa Milano says voters will choose between 'America or Trump' in 2020 election: 'You can't love both',https://www.foxnews.com/entertainment/alyssa-milano-voters-choose-america-or-trump-election,"Alyssa Milano reacted to the final presidential debate on Thursday by claiming that a vote to reelect President Trump is essentially a vote against America.
The former ""Charmed"" actress, an outspoke… [+2205 chars]",2020-10-23T13:31:18Z
migrant,Fox News,Joshua Nelson,Former ICE director blasts Biden for Obama administration’s immigration policy,https://www.foxnews.com/politics/former-ice-director-trump-biden-obama-immigration,Former ICE Director Tom Homan on Saturday pushed back against 2020 Democratic presidential candidate Joe Biden after he accused the Trump administration of executing family separation immigration pol… [+3355 chars],2020-10-25T02:24:33Z
migrant,Fox News,Adam Shaw,White House’s Stephen Miller warns of ‘nationwide catch and release’ if Biden is elected,https://www.foxnews.com/politics/stephen-miller-nationwide-catch-and-release-biden,White House adviser Stephen Miller on Wednesday warned of a policy of “nationwide catch and release” if Democratic nominee Joe Biden is elected to the White House -- painting a stark contrast with th… [+2848 chars],2020-10-28T21:46:08Z
migrant,Fox News,"Adam Shaw, William La Jeunesse",Biden to reverse many of Trump’s immigration policies if elected,https://www.foxnews.com/politics/biden-trumps-immigration-policies-elected,"Democratic nominee Joe Biden will reverse a number of President Trump’s policies on immigration if elected to the White House -- something that supporters believe will lead to a more humane approach,… [+3534 chars]",2020-10-30T21:25:17Z
migrant,Fox News,Janine Puhak,Qatar apologizes after women strip-searched at airport before flight to Australia,https://www.foxnews.com/travel/qatar-airways-apologizes-women-strip-searched-airport,"The Qatari government has apologized after authorities forcibly examined female passengers before a recent Qatar Airways flight, in a disturbing attempt to identify if any of the women had given birt… [+2954 chars]",2020-10-28T13:46:08Z
migrant,Fox News,Janine Puhak,Australian police investigating after women 'strip-searched' at Qatar airport after newborn found abandoned,https://www.foxnews.com/travel/australian-police-women-strip-searched-qatar-airport-report,Australian authorities investigating a disturbing report that a group of female passengers on a recent Qatar Airways flight to Sydney were removed from the plane before takeoff and subjected to an in… [+2928 chars],2020-10-26T15:20:09Z
migrant,Fox News,Brian Flood,Dr. Jill Biden avoids tough questions on 'The View' as hosts skip past Hunter Biden allegations,https://www.foxnews.com/media/the-view-dr-jill-biden-hunter-biden,"Democratic presidential candidate Joe Biden has taken heat for a lack of media appearances, but his wife, Dr. Jill Biden, took a break from the campaign trail to join “The View” on Wednesday to answe… [+5004 chars]",2020-10-21T19:19:47Z
migrant,Fox News,Adam Shaw,Biden's picks for transition team the latest sign of a radically different approach to immigration,https://www.foxnews.com/politics/bidens-transition-team-dhs-immigration,"President-elect Joe Biden is months away from taking office, and he hasn’t named his Cabinet yet, but there are already signs from his transition team of the radically different approach to immigrati… [+4675 chars]",2020-11-13T19:38:58Z
